invoice_id,branch,category,quantity,unit_price,total,payment,rating,date
INV-1076,B,Clothing,4,373.45,1493.8,Ewallet,6.8,2024-01-16
INV-1077,A,Beauty,1,257.56,257.56,Ewallet,8.0,2024-08-06
INV-1078,C,Clothing,7,46.11,322.77,Credit card,5.8,2024-08-16
INV-1079,C,Beauty,5,157.03,785.15,Ewallet,8.4,2024-02-14
INV-1080,A,Electronics,2,91.43,182.86,Cash,5.8,2024-03-18
INV-1081,B,Electronics,10,153.38,1533.8,Credit card,4.2,2024-08-02
INV-1082,C,Clothing,6,498.76,2992.56,Cash,8.6,2024-10-23
INV-1083,A,Beauty,7,91.92,643.44,Cash,6.1,2024-11-29
INV-1084,A,Sports,10,117.15,1171.5,Credit card,7.3,2024-11-05
INV-1085,B,Electronics,10,326.16,3261.6,Ewallet,9.0,2024-07-15
INV-1086,A,Sports,2,68.26,136.52,Ewallet,9.4,2024-09-02
INV-1087,B,Sports,5,441.99,2209.95,Credit card,7.2,2024-03-01
INV-1088,A,Electronics,5,54.38,271.9,Credit card,6.1,2024-08-17
INV-1089,C,Sports,9,310.45,2794.05,Ewallet,7.4,2024-02-26
INV-1090,B,Beauty,4,148.92,595.68,Cash,8.6,2024-07-06
INV-1091,A,Clothing,5,414.66,2073.3,Ewallet,8.9,2024-06-10
INV-1092,A,Food,5,282.43,1412.15,Ewallet,7.5,2024-12-10
INV-1093,A,Sports,8,165.66,1325.28,Ewallet,6.5,2024-09-10
INV-1094,B,Electronics,2,61.62,123.24,Cash,4.0,2024-02-27
INV-1095,A,Beauty,10,457.32,4573.2,Cash,5.1,2024-06-16
INV-1096,B,Electronics,2,445.11,890.22,Credit card,4.8,2024-04-30
INV-1097,A,Sports,9,439.05,3951.45,Cash,8.2,2024-12-20
INV-1098,B,Electronics,4,433.31,1733.24,Ewallet,7.8,2024-04-30
INV-1099,C,Beauty,1,65.91,65.91,Credit card,7.7,2024-02-09
INV-1100,C,Food,1,451.97,451.97,Credit card,4.7,2024-06-28
INV-1101,A,Food,6,381.21,2287.26,Ewallet,7.7,2024-08-05
INV-1102,C,Beauty,4,60.49,241.96,Cash,5.5,2024-09-28
INV-1103,A,Clothing,3,190.31,570.93,Ewallet,8.5,2024-07-13
INV-1104,A,Clothing,9,28.55,256.95,Ewallet,5.3,2024-11-18
INV-1105,C,Electronics,9,164.85,1483.65,Credit card,7.3,2024-06-11
INV-1106,C,Electronics,9,21.5,193.5,Cash,4.9,2024-04-27
INV-1107,C,Sports,5,221.46,1107.3,Cash,4.4,2024-04-28
INV-1108,B,Food,5,383.33,1916.65,Cash,7.3,2024-07-10
INV-1109,B,Electronics,10,137.33,1373.3,Ewallet,5.4,2024-12-21
INV-1110,B,Sports,3,342.29,1026.87,Ewallet,8.2,2024-05-01
INV-1111,C,Sports,8,160.03,1280.24,Cash,5.0,2024-07-04
INV-1112,A,Clothing,1,461.06,461.06,Credit card,8.3,2024-02-05
INV-1113,A,Clothing,4,322.79,1291.16,Ewallet,8.5,2024-07-10
INV-1114,B,Food,10,84.15,841.5,Credit card,8.8,2024-11-27
INV-1115,A,Electronics,10,200.32,2003.2,Credit card,8.4,2024-06-11
INV-1116,B,Sports,6,186.6,1119.6,Ewallet,8.7,2024-05-01
INV-1117,C,Sports,5,409.63,2048.15,Credit card,6.5,2024-10-22
INV-1118,A,Sports,5,392.63,1963.15,Ewallet,6.0,2024-01-15
INV-1119,A,Electronics,9,161.4,1452.6,Ewallet,6.5,2024-09-05
INV-1120,C,Clothing,2,346.22,692.44,Ewallet,6.6,2024-07-02
INV-1121,A,Beauty,9,253.34,2280.06,Ewallet,6.3,2024-08-22
INV-1122,A,Clothing,8,493.91,3951.28,Ewallet,4.1,2024-02-03
INV-1123,C,Clothing,8,75.92,607.36,Cash,9.9,2024-07-31
INV-1124,C,Sports,1,313.08,313.08,Cash,9.6,2024-02-22
INV-1125,C,Beauty,4,299.38,1197.52,Cash,9.6,2024-12-08
INV-1126,A,Food,5,213.62,1068.1,Cash,4.1,2024-01-22
INV-1127,C,Food,5,342.15,1710.75,Credit card,4.2,2024-12-02
INV-1128,C,Sports,2,57.15,114.3,Credit card,8.3,2024-05-03
INV-1129,C,Sports,4,75.63,302.52,Credit card,5.4,2024-04-25
INV-1130,A,Sports,7,74.43,521.01,Cash,6.0,2024-04-08
INV-1131,C,Beauty,10,52.65,526.5,Ewallet,5.1,2024-03-15
INV-1132,C,Beauty,6,337.52,2025.12,Cash,10.0,2024-11-07
INV-1133,C,Sports,3,250.41,751.23,Cash,9.1,2024-08-21
INV-1134,C,Clothing,5,462.49,2312.45,Credit card,9.9,2024-01-22
INV-1135,A,Food,3,172.2,516.6,Ewallet,9.7,2024-11-03
INV-1136,A,Sports,8,46.71,373.68,Cash,7.4,2024-06-16
INV-1137,B,Food,7,131.64,921.48,Cash,8.7,2024-01-14
INV-1138,C,Beauty,7,389.7,2727.9,Credit card,4.8,2024-11-06
INV-1139,B,Clothing,6,448.73,2692.38,Ewallet,6.0,2024-07-01
INV-1140,C,Electronics,1,358.26,358.26,Credit card,6.9,2024-03-04
INV-1141,B,Electronics,8,13.62,108.96,Cash,5.0,2024-04-28
INV-1142,A,Beauty,9,337.89,3041.01,Ewallet,4.8,2024-12-11
INV-1143,A,Food,1,124.4,124.4,Ewallet,6.6,2024-04-22
INV-1144,B,Sports,6,108.81,652.86,Ewallet,4.1,2024-12-14
INV-1145,B,Electronics,7,300.05,2100.35,Ewallet,5.7,2024-12-15
INV-1146,A,Electronics,8,364.42,2915.36,Ewallet,5.9,2024-01-21
INV-1147,B,Clothing,8,324.64,2597.12,Cash,9.0,2024-06-24
INV-1148,A,Sports,10,328.02,3280.2,Ewallet,8.1,2024-09-04
INV-1149,C,Food,8,209.34,1674.72,Credit card,7.7,2024-08-27
INV-1150,C,Beauty,3,202.2,606.6,Cash,5.6,2024-02-20
INV-1151,A,Sports,1,285.12,285.12,Ewallet,9.3,2024-10-07
INV-1152,A,Beauty,2,353.69,707.38,Ewallet,6.5,2024-09-09
INV-1153,C,Beauty,5,234.5,1172.5,Ewallet,9.9,2024-01-23
INV-1154,C,Sports,3,307.84,923.52,Credit card,8.1,2024-07-12
INV-1155,A,Food,1,172.3,172.3,Cash,9.8,2024-01-03
INV-1156,C,Electronics,8,254.42,2035.36,Credit card,4.6,2024-10-06
INV-1157,C,Sports,8,458.77,3670.16,Ewallet,5.5,2024-03-25
INV-1158,B,Electronics,3,277.18,831.54,Ewallet,4.6,2024-03-10
INV-1159,B,Food,6,479.7,2878.2,Ewallet,7.7,2024-10-09
INV-1160,A,Food,8,401.99,3215.92,Ewallet,7.9,2024-04-28
INV-1161,A,Sports,1,32.67,32.67,Cash,8.2,2024-12-24
INV-1162,C,Beauty,7,294.15,2059.05,Ewallet,4.5,2024-11-04
INV-1163,A,Sports,4,49.6,198.4,Ewallet,6.5,2024-04-20
INV-1164,C,Electronics,5,12.58,62.9,Cash,7.1,2024-01-17
INV-1165,A,Beauty,1,365.99,365.99,Ewallet,9.5,2024-09-16
INV-1166,C,Sports,1,24.57,24.57,Credit card,9.5,2024-10-22
INV-1167,C,Electronics,6,361.68,2170.08,Credit card,7.1,2024-01-01
INV-1168,B,Food,2,81.54,163.08,Cash,5.4,2024-09-10
INV-1169,C,Clothing,3,380.67,1142.01,Cash,7.8,2024-05-22
INV-1170,C,Food,9,139.15,1252.35,Cash,9.9,2024-05-13
INV-1171,A,Beauty,6,440.08,2640.48,Cash,4.5,2024-07-04
INV-1172,C,Clothing,5,209.54,1047.7,Credit card,8.5,2024-04-12
INV-1173,C,Sports,4,414.71,1658.84,Credit card,8.8,2024-05-02
INV-1174,C,Electronics,5,86.37,431.85,Cash,7.8,2024-06-22
INV-1175,C,Clothing,10,150.56,1505.6,Cash,9.8,2024-12-19
INV-1176,B,Electronics,5,108.8,544.0,Cash,9.5,2024-04-10
INV-1177,C,Food,4,444.2,1776.8,Credit card,4.5,2024-04-18
INV-1178,B,Clothing,8,94.29,754.32,Ewallet,9.9,2024-07-21
INV-1179,A,Electronics,8,418.83,3350.64,Cash,7.2,2024-12-09
INV-1180,B,Sports,1,217.8,217.8,Ewallet,6.6,2024-08-13
INV-1181,A,Sports,5,367.85,1839.25,Ewallet,4.4,2024-12-29
INV-1182,B,Clothing,4,459.84,1839.36,Cash,7.1,2024-08-11
INV-1183,A,Clothing,7,221.72,1552.04,Ewallet,7.2,2024-12-15
INV-1184,A,Sports,10,155.08,1550.8,Credit card,5.6,2024-10-21
INV-1185,B,Clothing,4,84.81,339.24,Ewallet,5.5,2024-10-04
INV-1186,A,Electronics,4,303.15,1212.6,Credit card,6.2,2024-12-17
INV-1187,A,Clothing,8,302.08,2416.64,Ewallet,8.0,2024-07-21
INV-1188,C,Beauty,4,381.54,1526.16,Ewallet,9.0,2024-12-12
INV-1189,A,Clothing,7,291.9,2043.3,Ewallet,6.5,2024-08-03
INV-1190,A,Clothing,1,275.69,275.69,Credit card,9.9,2024-03-23
INV-1191,A,Sports,4,37.67,150.68,Ewallet,8.4,2024-02-24
INV-1192,B,Clothing,5,364.1,1820.5,Cash,8.4,2024-07-09
INV-1193,B,Sports,3,141.8,425.4,Ewallet,9.5,2024-02-02
INV-1194,A,Sports,8,365.61,2924.88,Ewallet,5.0,2024-07-11
INV-1195,B,Food,9,378.67,3408.03,Ewallet,9.7,2024-12-30
INV-1196,A,Sports,3,474.07,1422.21,Credit card,4.7,2024-12-21
INV-1197,C,Sports,5,85.01,425.05,Credit card,9.5,2024-09-16
INV-1198,B,Electronics,9,124.26,1118.34,Cash,9.3,2024-11-21
INV-1199,B,Clothing,9,44.63,401.67,Ewallet,6.0,2024-10-19
INV-1200,C,Sports,2,280.05,560.1,Ewallet,8.7,2024-07-02
INV-1201,A,Electronics,7,383.73,2686.11,Credit card,6.7,2024-08-25
INV-1202,A,Sports,5,425.97,2129.85,Credit card,8.3,2024-12-26
INV-1203,C,Electronics,7,357.15,2500.05,Ewallet,5.8,2024-06-14
INV-1204,A,Beauty,2,483.52,967.04,Ewallet,6.0,2024-01-14
INV-1205,C,Clothing,8,318.61,2548.88,Ewallet,5.8,2024-03-16
INV-1206,C,Beauty,2,205.86,411.72,Ewallet,8.5,2024-02-26
INV-1207,A,Food,6,41.0,246.0,Credit card,9.4,2024-11-22
INV-1208,C,Clothing,3,161.25,483.75,Ewallet,4.9,2024-03-25
INV-1209,C,Sports,9,460.31,4142.79,Credit card,7.6,2024-04-23
INV-1210,B,Beauty,9,368.58,3317.22,Credit card,6.7,2024-01-03
INV-1211,C,Clothing,7,362.36,2536.52,Credit card,6.7,2024-06-27
INV-1212,C,Electronics,5,286.16,1430.8,Cash,7.3,2024-11-16
INV-1213,A,Beauty,3,322.18,966.54,Ewallet,5.1,2024-12-06
INV-1214,A,Clothing,1,340.08,340.08,Ewallet,4.2,2024-05-31
INV-1215,B,Food,4,257.07,1028.28,Ewallet,7.5,2024-03-25
INV-1216,B,Electronics,3,272.13,816.39,Ewallet,4.1,2024-12-24
INV-1217,A,Clothing,5,199.67,998.35,Credit card,9.6,2024-12-08
INV-1218,A,Sports,3,73.65,220.95,Cash,5.4,2024-06-17
INV-1219,B,Clothing,7,242.21,1695.47,Ewallet,7.2,2024-01-07
INV-1220,A,Electronics,5,41.32,206.6,Ewallet,9.5,2024-04-30
INV-1221,C,Clothing,7,350.45,2453.15,Cash,5.3,2024-09-18
INV-1222,C,Electronics,4,257.42,1029.68,Ewallet,9.8,2024-02-07
INV-1223,C,Electronics,8,330.02,2640.16,Credit card,8.7,2024-02-12
INV-1224,B,Electronics,6,344.68,2068.08,Credit card,6.0,2024-04-23
INV-1225,C,Electronics,4,299.06,1196.24,Ewallet,8.7,2024-07-20
INV-1226,A,Clothing,5,183.97,919.85,Cash,4.9,2024-04-01
INV-1227,B,Electronics,2,179.68,359.36,Credit card,8.8,2024-09-28
INV-1228,C,Electronics,2,336.92,673.84,Cash,5.3,2024-09-01
INV-1229,C,Food,6,138.74,832.44,Credit card,6.2,2024-08-31
INV-1230,B,Beauty,6,208.72,1252.32,Ewallet,6.3,2024-11-04
INV-1231,B,Electronics,2,191.4,382.8,Ewallet,7.7,2024-06-27
INV-1232,C,Sports,6,332.93,1997.58,Credit card,4.5,2024-06-17
INV-1233,A,Food,7,320.42,2242.94,Ewallet,9.0,2024-07-18
INV-1234,A,Clothing,10,169.0,1690.0,Ewallet,7.6,2024-03-04
INV-1235,A,Beauty,10,262.72,2627.2,Ewallet,5.2,2024-09-04
INV-1236,B,Food,3,106.45,319.35,Cash,6.1,2024-01-18
INV-1237,A,Beauty,6,65.92,395.52,Cash,4.3,2024-12-23
INV-1238,C,Sports,9,185.57,1670.13,Ewallet,7.7,2024-04-22
INV-1239,C,Clothing,4,284.49,1137.96,Ewallet,9.9,2024-07-23
INV-1240,A,Sports,4,199.63,798.52,Ewallet,7.0,2024-06-07
INV-1241,C,Sports,7,80.95,566.65,Ewallet,4.9,2024-03-04
INV-1242,A,Beauty,7,49.96,349.72,Cash,8.6,2024-09-27
INV-1243,B,Food,2,136.65,273.3,Ewallet,9.3,2024-09-05
INV-1244,A,Food,5,381.7,1908.5,Credit card,7.3,2024-02-19
INV-1245,A,Sports,1,482.89,482.89,Ewallet,8.4,2024-04-20
INV-1246,B,Electronics,5,192.09,960.45,Cash,8.1,2024-01-14
INV-1247,A,Beauty,9,119.61,1076.49,Ewallet,6.5,2024-05-14
INV-1248,A,Electronics,7,154.09,1078.63,Ewallet,8.9,2024-04-24
INV-1249,C,Food,3,83.12,249.36,Credit card,7.1,2024-07-14
INV-1250,A,Food,10,293.16,2931.6,Ewallet,7.4,2024-06-13
INV-1251,C,Electronics,4,320.71,1282.84,Credit card,9.1,2024-02-04
INV-1252,B,Sports,2,299.06,598.12,Cash,7.1,2024-10-24
INV-1253,A,Beauty,6,95.38,572.28,Ewallet,5.6,2024-10-27
INV-1254,C,Beauty,5,299.84,1499.2,Credit card,5.3,2024-07-07
INV-1255,C,Electronics,9,50.49,454.41,Cash,6.6,2024-03-31
INV-1256,A,Food,5,83.2,416.0,Ewallet,9.8,2024-09-08
INV-1257,B,Electronics,4,420.61,1682.44,Ewallet,9.2,2024-10-11
INV-1258,B,Sports,6,421.34,2528.04,Cash,8.0,2024-02-24
INV-1259,B,Sports,9,443.74,3993.66,Cash,7.9,2024-04-23
INV-1260,B,Beauty,7,70.05,490.35,Credit card,7.1,2024-11-24
INV-1261,B,Sports,4,381.38,1525.52,Credit card,4.9,2024-05-29
INV-1262,B,Beauty,7,70.43,493.01,Cash,8.3,2024-10-06
INV-1263,C,Beauty,8,312.59,2500.72,Credit card,7.2,2024-05-17
INV-1264,B,Electronics,8,210.59,1684.72,Ewallet,4.2,2024-07-14
INV-1265,A,Sports,4,372.78,1491.12,Cash,5.2,2024-11-05
INV-1266,B,Clothing,5,168.43,842.15,Ewallet,7.3,2024-04-09
INV-1267,A,Clothing,8,417.65,3341.2,Ewallet,7.9,2024-04-03
INV-1268,A,Electronics,7,83.79,586.53,Ewallet,7.2,2024-02-03
INV-1269,C,Electronics,2,493.68,987.36,Cash,4.2,2024-12-24
INV-1270,C,Beauty,1,137.01,137.01,Credit card,9.1,2024-04-18
INV-1271,A,Food,3,178.54,535.62,Credit card,5.4,2024-08-11
INV-1272,A,Beauty,10,204.51,2045.1,Cash,7.8,2024-06-01
INV-1273,C,Clothing,10,152.11,1521.1,Cash,4.1,2024-05-18
INV-1274,A,Sports,10,128.49,1284.9,Ewallet,9.2,2024-08-21
INV-1275,A,Sports,2,176.75,353.5,Credit card,5.6,2024-03-18
INV-1276,C,Food,7,285.2,1996.4,Ewallet,7.2,2024-01-21
INV-1277,C,Sports,10,462.61,4626.1,Credit card,8.9,2024-10-09
INV-1278,A,Food,5,250.22,1251.1,Ewallet,5.8,2024-10-30
INV-1279,C,Sports,3,181.89,545.67,Credit card,7.2,2024-07-16
INV-1280,A,Food,4,410.11,1640.44,Cash,8.8,2024-10-21
INV-1281,A,Beauty,10,86.37,863.7,Cash,6.1,2024-01-18
INV-1282,B,Clothing,8,483.08,3864.64,Ewallet,7.5,2024-03-01
INV-1283,C,Beauty,3,30.26,90.78,Cash,5.4,2024-07-27
INV-1284,C,Clothing,9,309.97,2789.73,Cash,9.6,2024-12-25
INV-1285,B,Beauty,2,30.54,61.08,Ewallet,9.5,2024-04-02
INV-1286,B,Food,10,400.96,4009.6,Credit card,4.9,2024-08-13
INV-1287,C,Beauty,5,58.66,293.3,Credit card,7.5,2024-11-12
INV-1288,B,Food,2,289.05,578.1,Credit card,8.6,2024-06-08
INV-1289,C,Clothing,2,170.6,341.2,Ewallet,6.8,2024-01-01
INV-1290,A,Sports,10,72.52,725.2,Ewallet,4.8,2024-01-13
INV-1291,A,Electronics,6,419.77,2518.62,Credit card,6.2,2024-09-18
INV-1292,B,Electronics,5,210.64,1053.2,Ewallet,7.8,2024-09-08
INV-1293,C,Clothing,9,128.43,1155.87,Credit card,4.6,2024-07-15
INV-1294,B,Beauty,9,458.53,4126.77,Cash,7.9,2024-10-06
INV-1295,C,Electronics,2,478.62,957.24,Credit card,6.1,2024-12-26
INV-1296,C,Sports,8,482.52,3860.16,Ewallet,6.4,2024-08-20
INV-1297,C,Clothing,1,377.8,377.8,Ewallet,5.6,2024-03-15
INV-1298,B,Electronics,10,125.48,1254.8,Cash,7.8,2024-12-04
INV-1299,B,Electronics,2,143.8,287.6,Ewallet,8.3,2024-11-26
INV-1300,A,Sports,1,88.24,88.24,Credit card,8.6,2024-08-12
INV-1301,A,Food,3,245.91,737.73,Credit card,8.8,2024-03-26
INV-1302,B,Beauty,7,125.86,881.02,Credit card,8.2,2024-08-03
INV-1303,B,Electronics,5,26.95,134.75,Credit card,4.2,2024-07-19
INV-1304,C,Electronics,3,149.95,449.85,Credit card,4.1,2024-01-22
INV-1305,C,Clothing,8,237.04,1896.32,Cash,4.8,2024-08-26
INV-1306,C,Electronics,3,51.6,154.8,Ewallet,7.9,2024-05-22
INV-1307,B,Electronics,3,24.45,73.35,Ewallet,7.7,2024-01-03
INV-1308,A,Clothing,1,223.84,223.84,Cash,6.1,2024-10-21
INV-1309,B,Clothing,6,227.14,1362.84,Ewallet,6.6,2024-06-16
INV-1310,A,Beauty,5,439.95,2199.75,Ewallet,5.5,2024-07-09
INV-1311,A,Beauty,6,312.97,1877.82,Cash,5.9,2024-07-07
INV-1312,B,Beauty,5,67.59,337.95,Cash,4.9,2024-08-05
INV-1313,B,Food,2,321.45,642.9,Cash,8.6,2024-09-09
INV-1314,C,Beauty,9,159.68,1437.12,Credit card,9.9,2024-04-09
INV-1315,B,Food,4,481.49,1925.96,Cash,8.6,2024-06-22
INV-1316,A,Clothing,3,469.81,1409.43,Credit card,8.4,2024-04-17
INV-1317,C,Sports,3,372.35,1117.05,Cash,8.9,2024-05-15
INV-1318,A,Food,9,382.53,3442.77,Ewallet,5.9,2024-12-15
INV-1319,A,Beauty,10,414.22,4142.2,Ewallet,9.8,2024-11-18
INV-1320,A,Sports,8,362.01,2896.08,Cash,8.9,2024-04-23
INV-1321,C,Beauty,8,310.24,2481.92,Ewallet,6.1,2024-01-31
INV-1322,B,Electronics,4,141.4,565.6,Cash,6.7,2024-09-26
INV-1323,B,Clothing,5,230.53,1152.65,Cash,4.6,2024-11-14
INV-1324,B,Clothing,4,135.91,543.64,Cash,9.5,2024-12-17
INV-1325,A,Food,6,58.95,353.7,Ewallet,7.4,2024-09-18
INV-1326,C,Electronics,6,201.67,1210.02,Credit card,5.1,2024-05-03
INV-1327,C,Beauty,3,393.72,1181.16,Cash,7.0,2024-09-17
INV-1328,B,Electronics,9,110.42,993.78,Cash,6.3,2024-07-04
INV-1329,C,Food,10,376.34,3763.4,Ewallet,4.7,2024-09-25
INV-1330,B,Food,3,351.59,1054.77,Credit card,9.8,2024-05-26
INV-1331,A,Food,8,54.12,432.96,Cash,5.6,2024-08-23
INV-1332,A,Beauty,10,150.74,1507.4,Credit card,6.3,2024-09-16
INV-1333,C,Food,6,52.35,314.1,Credit card,9.2,2024-02-29
INV-1334,A,Beauty,10,368.35,3683.5,Cash,7.0,2024-01-20
INV-1335,C,Clothing,7,143.27,1002.89,Cash,9.3,2024-01-18
INV-1336,B,Beauty,7,279.88,1959.16,Credit card,4.7,2024-10-25
INV-1337,C,Clothing,10,490.47,4904.7,Cash,7.5,2024-03-09
INV-1338,C,Clothing,6,433.37,2600.22,Ewallet,9.7,2024-02-27
INV-1339,A,Beauty,7,150.81,1055.67,Cash,4.3,2024-05-03
INV-1340,A,Electronics,10,457.9,4579.0,Credit card,7.5,2024-03-11
INV-1341,B,Food,7,481.44,3370.08,Ewallet,8.7,2024-05-13
INV-1342,C,Electronics,10,476.14,4761.4,Credit card,6.4,2024-03-21
INV-1343,C,Food,7,11.81,82.67,Cash,7.1,2024-11-03
INV-1344,C,Food,1,133.65,133.65,Credit card,8.9,2024-03-07
INV-1345,C,Sports,1,195.61,195.61,Cash,9.7,2024-11-29
INV-1346,A,Clothing,1,74.3,74.3,Cash,6.0,2024-04-14
INV-1347,A,Clothing,4,489.55,1958.2,Ewallet,7.5,2024-06-30
INV-1348,A,Clothing,3,272.09,816.27,Credit card,7.3,2024-04-09
INV-1349,B,Clothing,5,31.67,158.35,Credit card,9.0,2024-05-31
INV-1350,A,Electronics,6,203.27,1219.62,Cash,8.2,2024-11-15
INV-1351,B,Food,3,436.29,1308.87,Ewallet,5.0,2024-12-16
INV-1352,A,Electronics,10,213.84,2138.4,Credit card,7.2,2024-04-09
INV-1353,C,Clothing,8,178.33,1426.64,Ewallet,7.2,2024-06-18
INV-1354,B,Food,9,320.28,2882.52,Credit card,7.6,2024-09-17
INV-1355,C,Food,7,378.84,2651.88,Ewallet,7.7,2024-04-21
INV-1356,A,Food,9,286.73,2580.57,Credit card,4.3,2024-08-08
INV-1357,A,Sports,2,406.39,812.78,Cash,9.0,2024-04-27
INV-1358,C,Sports,9,332.66,2993.94,Ewallet,9.0,2024-08-18
INV-1359,B,Beauty,3,292.0,876.0,Cash,8.1,2024-04-13
INV-1360,C,Sports,8,62.81,502.48,Cash,8.4,2024-04-30
INV-1361,A,Food,4,80.42,321.68,Ewallet,4.3,2024-05-07
INV-1362,C,Food,7,45.99,321.93,Cash,6.9,2024-02-21
INV-1363,C,Clothing,9,333.82,3004.38,Ewallet,7.1,2024-09-06
INV-1364,C,Food,9,497.04,4473.36,Ewallet,9.6,2024-11-09
INV-1365,B,Electronics,2,300.76,601.52,Credit card,8.6,2024-12-21
INV-1366,C,Electronics,10,149.6,1496.0,Cash,7.4,2024-09-14
INV-1367,B,Food,1,433.63,433.63,Ewallet,9.0,2024-11-08
INV-1368,A,Food,1,227.95,227.95,Ewallet,4.1,2024-07-09
INV-1369,C,Beauty,7,446.64,3126.48,Cash,6.3,2024-12-25
INV-1370,C,Electronics,2,108.29,216.58,Ewallet,9.0,2024-03-10
INV-1371,B,Electronics,7,101.42,709.94,Credit card,8.5,2024-11-23
INV-1372,A,Clothing,8,219.95,1759.6,Cash,5.0,2024-05-05
INV-1373,B,Beauty,9,418.12,3763.08,Cash,4.0,2024-08-09
INV-1374,C,Food,1,399.45,399.45,Cash,6.1,2024-12-16
INV-1375,C,Clothing,4,126.63,506.52,Ewallet,6.1,2024-01-05
INV-1376,C,Electronics,8,433.33,3466.64,Ewallet,8.3,2024-09-05
INV-1377,C,Clothing,1,281.56,281.56,Credit card,6.3,2024-10-08
INV-1378,C,Sports,5,304.97,1524.85,Credit card,6.5,2024-04-17
INV-1379,C,Beauty,1,477.41,477.41,Cash,4.1,2024-06-02
INV-1380,B,Food,8,119.02,952.16,Credit card,5.4,2024-06-01
INV-1381,C,Sports,8,187.93,1503.44,Cash,8.9,2024-05-20
INV-1382,C,Sports,10,83.14,831.4,Ewallet,4.6,2024-11-15
INV-1383,C,Food,1,307.43,307.43,Cash,4.0,2024-07-12
INV-1384,B,Electronics,10,299.9,2999.0,Cash,7.4,2024-08-18
INV-1385,A,Sports,6,291.15,1746.9,Credit card,5.0,2024-10-17
INV-1386,C,Beauty,9,11.12,100.08,Credit card,7.1,2024-08-21
INV-1387,B,Food,6,76.41,458.46,Cash,8.2,2024-06-26
INV-1388,C,Clothing,1,116.79,116.79,Cash,5.5,2024-02-11
INV-1389,C,Food,7,149.39,1045.73,Cash,4.0,2024-07-29
INV-1390,C,Sports,10,32.42,324.2,Credit card,9.6,2024-12-09
INV-1391,C,Electronics,10,413.14,4131.4,Ewallet,7.0,2024-04-22
INV-1392,C,Clothing,10,362.65,3626.5,Credit card,9.3,2024-05-25
INV-1393,A,Sports,2,93.47,186.94,Credit card,4.8,2024-06-10
INV-1394,B,Sports,9,168.5,1516.5,Cash,10.0,2024-05-11
INV-1395,B,Food,4,138.57,554.28,Ewallet,5.0,2024-10-20
INV-1396,B,Clothing,9,402.47,3622.23,Ewallet,5.3,2024-12-21
INV-1397,C,Sports,2,376.41,752.82,Credit card,4.7,2024-11-14
INV-1398,A,Clothing,10,358.9,3589.0,Ewallet,8.0,2024-07-30
INV-1399,B,Sports,6,405.71,2434.26,Credit card,4.2,2024-12-05
INV-1400,B,Food,9,32.87,295.83,Credit card,7.0,2024-09-03
INV-1401,B,Sports,4,287.67,1150.68,Cash,7.9,2024-04-01
INV-1402,A,Food,2,210.3,420.6,Cash,5.4,2024-08-14
INV-1403,B,Sports,1,227.11,227.11,Ewallet,9.2,2024-03-23
INV-1404,B,Sports,3,254.98,764.94,Cash,7.1,2024-05-12
INV-1405,B,Food,5,267.89,1339.45,Ewallet,8.6,2024-10-03
INV-1406,B,Sports,9,334.34,3009.06,Ewallet,5.3,2024-01-07
INV-1407,A,Food,5,37.15,185.75,Credit card,9.8,2024-02-06
INV-1408,A,Sports,6,74.41,446.46,Ewallet,6.4,2024-11-21
INV-1409,C,Beauty,9,470.5,4234.5,Cash,4.3,2024-07-03
INV-1410,B,Food,10,286.82,2868.2,Cash,8.1,2024-07-23
INV-1411,A,Food,4,142.83,571.32,Cash,8.5,2024-03-24
INV-1412,C,Beauty,9,201.63,1814.67,Ewallet,7.6,2024-08-07
INV-1413,C,Sports,8,216.97,1735.76,Cash,7.0,2024-03-13
INV-1414,C,Clothing,7,425.72,2980.04,Credit card,6.3,2024-11-07
INV-1415,C,Electronics,2,407.63,815.26,Cash,4.7,2024-04-11
INV-1416,A,Sports,1,414.95,414.95,Cash,8.3,2024-12-28
INV-1417,A,Food,10,370.52,3705.2,Ewallet,5.3,2024-12-14
INV-1418,C,Food,10,98.3,983.0,Credit card,10.0,2024-09-03
INV-1419,B,Beauty,5,296.78,1483.9,Credit card,9.2,2024-12-01
INV-1420,A,Electronics,8,25.57,204.56,Ewallet,9.5,2024-06-07
INV-1421,A,Food,4,439.94,1759.76,Credit card,6.3,2024-08-30
INV-1422,A,Electronics,7,284.57,1991.99,Credit card,9.8,2024-09-09
INV-1423,B,Sports,5,281.14,1405.7,Cash,8.9,2024-09-09
INV-1424,A,Beauty,10,490.87,4908.7,Cash,6.3,2024-03-24
INV-1425,A,Beauty,9,124.0,1116.0,Ewallet,4.7,2024-05-30
INV-1426,C,Food,1,176.83,176.83,Ewallet,7.5,2024-08-30
INV-1427,A,Food,10,308.94,3089.4,Cash,9.7,2024-08-28
INV-1428,A,Clothing,7,224.64,1572.48,Cash,8.6,2024-07-13
INV-1429,C,Clothing,5,66.53,332.65,Credit card,8.9,2024-08-09
INV-1430,B,Food,5,75.45,377.25,Credit card,8.9,2024-10-03
INV-1431,C,Clothing,7,23.97,167.79,Ewallet,6.1,2024-04-07
INV-1432,A,Clothing,3,357.59,1072.77,Cash,7.1,2024-05-23
INV-1433,B,Electronics,2,25.39,50.78,Credit card,7.2,2024-12-04
